순번,검진기관명,일반,영유아,구강,위암,대장암,간암,유방암,자궁경부암,폐암
570,미즈아인산부인과의원,,,,,,,,내원,
571,궁산부인과의원,,,,,,,,내원,
572,라임소아청소년과의원,,내원,,,,,,,
573,고은산부인과의원,,,,,,,,내원,
574,참조은내과의원,내원,,,내원,내원,내원,,,
575,예진산부인과의원,,,,,,,,내원,
576,다정산부인과의원,,,,,,,,내원,
577,속튼튼내과의원,내원,,,내원,내원,내원,내원,내원,
578,허내과의원,내원,,,내원,내원,내원,,,
579,늘편한내과의원,,내원,,,,,,,
580,연세키즈소아청소년과의원,,내원,,,,,,,
581,아산키즈소아청소년과의원,,내원,,,,,,,
582,건강한우리내과의원,내원,,,내원,내원,내원,내원,내원,
583,사랑내과의원,내원,,,내원,내원,내원,,,
584,연세누리소아청소년과의원,,내원,,,,,,,
585,연세하나산부인과의원,,,,,,,,내원,
586,더원외과의원,내원,,,내원,내원,내원,,,
587,여자의봄산부인과의원,,,,,,,,내원,
588,딸기소아청소년과의원,,내원,,,,,,,
589,서울린소아청소년과의원,,내원,,,,,,,
590,동안비전내과의원,내원,,,내원,내원,내원,내원,내원,
591,서울메디투어의원,내원+출장,,,내원,내원,내원,내원,내원,
592,비너스산부인과의원,,,,,,,,내원,
593,오승현내과의원,내원,,,내원,내원,내원,내원,,
594,뮤여성의원,,,,,,,,내원,
595,늘품위내과의원,내원,,,내원,내원,내원,,,
596,우리안애내과의원,내원,,,내원,내원,내원,,내원,
597,빛나는여성의원,,,,,,,,내원,
598,다나성모소아청소년과의원,,내원,,,,,,,
599,세기가정의학과의원,내원,,,,,,,,
600,큰길내과의원,내원,,,내원,내원,내원,내원,내원,
601,경희임내과의원,내원,,,,,내원,,,
602,동서울정형외과의원,내원,,,내원,내원,내원,,,
603,서울삼성내과의원,내원,,,내원,내원,내원,내원,내원,
604,슈퍼맨소아청소년과의원,,내원,,,,,,,
605,아인스치과의원,,,내원,,,,,,
606,애플치과의원,,,내원,,,,,,
607,림플란트치과의원,,,내원,,,,,,
608,라이프치과의원,,,내원,,,,,,
609,서울아람치과의원,,,내원,,,,,,
610,아라현치과의원,,,내원,,,,,,
611,굿닥터치과의원,,,내원,,,,,,
612,서울에이스치과의원,,,내원,,,,,,
613,서울수치과의원,,,내원,,,,,,
614,바른케이(K)치과의원,,,내원,,,,,,
615,믿음가는치과의원,,,내원,,,,,,
616,아껴주는치과의원,,,내원,,,,,,
617,연세스카이치과의원,,,내원,,,,,,
618,서울드림치과의원,,,내원,,,,,,
619,삼성베스트내과의원,내원,,,내원,내원,내원,내원,내원,
620,서울사대내과의원,내원,,,내원,내원,내원,,,
621,강북으뜸내과의원,내원,,,내원,내원,내원,내원,내원,
622,성모수내과의원,내원,,,내원,내원,내원,내원,내원,
623,속편한내과의원,내원,,,내원,내원,내원,내원,내원,
624,삼성편한내과의원,내원,,,내원,내원,내원,내원,내원,
625,아이키소아청소년과의원,,내원,,,,,,,
626,연세세브란스치과의원,,,내원,,,,,,
627,서울동서남북치과의원,,,내원,,,,,,
628,서울석치과의원,,,내원,,,,,,
629,학교법인고려중앙학원고려대학교의과대학부속병원(안암병원),,내원,,,,,,,
630,서울척병원,내원,,,내원,내원,내원,내원,내원,
631,더서울병원,내원,,,내원,내원,내원,,,
632,성북우리아이들병원,내원,내원,내원,,,,,,
633,동서요양병원,내원,,,내원,내원,내원,내원,내원,
634,인선소아과의원,,내원,,,,,,,
635,온누리산부인과의원,,,,,,,,내원,
636,이라소아청소년과의원,,내원,,,,,,,
637,김인식내과의원,내원,,,내원,,내원,,,
638,윤영근내과의원,내원,,,,,내원,,,
639,송내과의원,,내원,,,,,,,
640,장대환내과의원,내원,,,내원,내원,내원,,,
641,최준내과의원,,내원,,,,,,,
642,최강식내과의원,내원,,,내원,내원,내원,내원,내원,
643,박가정의학과의원,내원,,,,,내원,,,
644,이보영소아과의원,,내원,,,,,,,
645,이태희가정의학과의원,,내원,,,,,,,
646,이인숙산부인과제일검진의원,내원,,,내원,내원,내원,내원,내원,
647,현대여성산부인과의원,,,,,,,,내원,
648,김명선내과의원,내원,,,,,,,,
649,최현주영상의학과의원,,,,,,,내원,,
650,최와김내과의원,내원,,,내원,내원,내원,내원,내원,
651,김장욱가정의학과의원,,내원,,,,,,,
652,한솔내과의원,내원,,,내원,내원,내원,내원,내원,
653,미치과의원,,,내원,,,,,,
654,이은영치과의원,,,내원,,,,,,
655,김두현치과의원,,,내원,,,,,,
656,나종보치과의원,,,내원,,,,,,
657,김종탁치과의원,,,내원,,,,,,
658,이상주치과의원,,,내원,,,,,,
659,홍치과의원,,,내원,,,,,,
660,수치과의원,,,내원,,,,,,
661,연세란치과의원,,,내원,,,,,,
662,노종호치과의원,,,내원,,,,,,
663,이철환치과의원,,,내원,,,,,,
664,서울치과의원,,,내원,,,,,,
665,노아치과의원,,,내원,,,,,,
666,로덴송치과의원,,,내원,,,,,,
667,김희균치과의원,,,내원,,,,,,
668,이재석치과의원,,,내원,,,,,,
669,이주석치과의원,,,내원,,,,,,
670,한양치과의원,,,내원,,,,,,
671,임인학치과의원,,,내원,,,,,,
672,대한치과의원,,,내원,,,,,,
673,서울필치과의원,,,내원,,,,,,
674,선치과의원,,,내원,,,,,,
675,사람인치과의원,,,내원,,,,,,
676,서울뉴치과의원,,,내원,,,,,,
677,한빛치과의원,,,내원,,,,,,
678,뉴타운치과의원,,,내원,,,,,,
679,서울미소치과의원,,,내원,,,,,,
680,지동욱치과의원,,,내원,,,,,,
681,미소천사치과의원,,,내원,,,,,,
682,열린치과의원,,,내원,,,,,,
683,강북사랑으로치과의원,,,내원,,,,,,
684,이안치과의원,,,내원,,,,,,
685,윈치과의원,,,내원,,,,,,
686,테마가있는치과의원,,,내원,,,,,,
687,뉴욕엔와이유치과의원,,,내원,,,,,,
688,장위이사랑치과의원,,,내원,,,,,,
689,차앤안치과의원,,,내원,,,,,,
690,서울바른소아치과의원,,,내원,,,,,,
691,석계고운이치과의원,,,내원,,,,,,
692,엘에이치과의원,,,내원,,,,,,
693,중앙치과의원,,,내원,,,,,,
694,서울좋은치과의원,,,내원,,,,,,
695,처음처럼치과의원,,,내원,,,,,,
696,연세프라임치과의원,,,내원,,,,,,
697,서울명인치과의원,,,내원,,,,,,
698,서울미래치과의원,,,내원,,,,,,
699,바른부부치과의원,,,내원,,,,,,
700,동우미앤미치과의원,,,내원,,,,,,
701,웃는이치과의원,,,내원,,,,,,
702,정치과의원,,,내원,,,,,,
703,위드치과의원,,,내원,,,,,,
704,연세바른치과의원,,,내원,,,,,,
705,연세밝은아이치과의원,,,내원,,,,,,
706,편한미소치과의원,,,내원,,,,,,
707,서울비케이치과의원,,,내원,,,,,,
708,성북이엔이치과의원,,,내원+출장,,,,,,
709,아이세상치과의원,,,내원,,,,,,
710,이스터치과의원,,,내원,,,,,,
711,미소진치과의원,,,내원,,,,,,
712,예가치과의원,,,내원,,,,,,
713,서울S플러스치과의원,,,내원,,,,,,
714,석관서울좋은치과의원,,,내원,,,,,,
715,서울아트치과의원,,,내원,,,,,,
716,미보치과의원,,,내원,,,,,,
717,뉴서울치과의원,,,내원,,,,,,
718,안암엘와이엔치과의원,,,내원,,,,,,
719,하하치과의원,,,내원,,,,,,
720,로뎀나무치과의원,,,내원,,,,,,
721,프라임치과의원,,,내원,,,,,,
722,길음연세치과의원,,,내원,,,,,,
723,월곡나무치과의원,,,내원,,,,,,
724,이룸치과의원,,,내원,,,,,,
725,보문치과의원,,,내원,,,,,,
726,키즈웰치과의원,,,내원,,,,,,
727,연세우리치과의원,,,내원,,,,,,
728,빈센트치과의원,,,내원,,,,,,
729,시카고치과의원,,,내원,,,,,,
730,더편한치과의원,,,내원,,,,,,
731,성심바른치과의원,,,내원,,,,,,
732,서울예담치과의원,,,내원,,,,,,
733,서울휴치과의원,,,내원,,,,,,
734,서울치과의원,,,내원,,,,,,
735,유씨캘리포니아치과의원(UC캘리포니아치과의원),,,내원,,,,,,
736,서울고운치과의원,,,내원,,,,,,
737,율치과교정과치과의원,,,내원,,,,,,
738,사랑담은치과의원,,,내원,,,,,,
739,성신웰치과의원,,,내원,,,,,,
740,굿모닝치과의원,,,내원,,,,,,
741,성북센트럴치과의원,,,내원,,,,,,
742,서울베스트치과의원,,,내원,,,,,,
743,서울에스치과의원,,,내원,,,,,,
744,서울참좋은치과의원,,,내원,,,,,,
745,서울에이스치과의원,,,내원,,,,,,
746,더봄치과의원,,,내원,,,,,,
747,이상한나라앨리스치과의원,,,내원,,,,,,
748,서울바로치과의원,,,내원,,,,,,
749,연세고마운치과의원,,,내원,,,,,,
750,장위으뜸치과의원,,,내원,,,,,,
751,서울이로운치과의원,,,내원,,,,,,
752,서울스카이치과의원,,,내원,,,,,,
753,서울클리어치과교정과치과의원,,,내원,,,,,,
754,서울시민의료소비자생활협동조합서울시민치과의원,,,내원,,,,,,
755,바른샘치과의원,,,내원,,,,,,
756,성모치과의원,,,내원,,,,,,
757,다사랑치과의원,,,내원,,,,,,
758,연세푸른치과의원,,,내원,,,,,,
759,김상일치과의원,,,내원,,,,,,
760,정릉치과의원,,,내원,,,,,,
761,서울열린치과의원,,,내원,,,,,,
762,연세휴치과의원,,,내원,,,,,,
763,종암개운한치과의원,,,내원,,,,,,
764,정릉보건지소,,내원,,,,,,,
765,장위석관보건지소,,내원,,,,,,,
766,김선영소아과의원,,내원,,,,,,,
767,박규호내과의원,내원,,,,,내원,,,
768,한문수의원,,내원,,,,,,,
769,박소아청소년과의원,,내원,,,,,,,
770,명가정의학과의원,,내원,,,,,,,
771,연세오내과의원,내원,,,내원,내원,내원,,,
772,참이비인후과의원,,내원,,,,,,,
773,유항맥서울외과의원,내원,,,내원,내원,내원,내원,내원,
774,용가정의학과의원,,내원,,,,,,,
775,굿모닝플러스외과의원,내원,,,내원,내원,내원,내원,,
776,서울가정의학과의원,,내원,,,,,,,
777,열린산부인과의원,,,,,,,내원,내원,
778,우리가정의학과의원,,내원,,,,,,,
779,맘편한내과의원,내원,,,내원,내원,내원,내원,내원,
780,키즈쑥쑥소아청소년과의원,,내원,,,,,,,
781,삼성프렌드의원,내원,,,내원,내원,내원,,,
782,연세수내과의원,내원,,,내원,,,,,
783,김효석내과의원,내원,,,내원,내원,내원,,,
784,이지현내과의원,내원,,,내원,,내원,,,
785,박상현소아청소년과의원,,내원,,,,,,,
786,송이여성의원,,,,,,,,내원,
787,아이&I소아청소년과의원,,내원,,,,,,,
788,지인산부인과의원,,,,,,,,내원,
789,성북성심신경과의원,,,,,,,내원,,
790,우리기쁜산부인과의원,,내원,,,,,내원,내원,
791,강북삼성의원,내원,,,,,,,,
792,연세속편한의원,내원,,,내원,내원,내원,내원,내원,
793,에스메디센터내과외과의원,내원,,,내원,내원,내원,내원,내원,
794,정릉성모내과의원,내원,,,내원,,내원,,,
795,김세진소아청소년과의원,,내원,,,,,,,
796,김동일내과의원,내원,,,내원,내원,내원,,,
797,안산부인과의원,내원,,,,,,내원,내원,
798,서울하나내과의원,내원,,,내원,내원,내원,내원,내원,
799,엔젤소아청소년과의원,,내원,,,,,,,
800,아리랑가정의원,내원,내원,,,,,,,
801,푸른숲소아청소년과의원,,내원,,,,,,,
802,더행복한산부인과의원,,,,,,,,내원,
803,SKY서울가정의학과의원,내원,내원,,,,내원,,,
804,윤홍선내과의원,내원,,,내원,내원,내원,,,
805,삼선서울내과의원,내원,,,내원,내원,내원,,,
806,우리봄소아청소년과의원,,내원,,,,,,,
807,국민건강내과의원,내원,,,내원,내원,내원,내원,내원,
808,삼성키즈소아청소년과의원,,내원,,,,,,,
809,삼성손앤박이비인후과의원,,내원,,,,,,,
810,기린아이소아청소년과의원,,내원,,,,,,,
811,박앤김내과의원,내원,,,내원,내원,내원,내원,내원,
812,열린소아청소년과의원,,내원,,,,,,,
813,숨편한인광호내과의원,내원,,,,,,,,
814,삼성바른내과의원,내원,,,내원,내원,내원,내원,내원,
815,더(THE)꼼꼼한치과의원,,,내원,,,,,,
816,더서울치과의원,,,내원,,,,,,
817,서울효치과의원,,,내원,,,,,,
818,서울온치과의원,,,내원,,,,,,
819,서울온샘치과의원,,,내원,,,,,,
820,제이(J)스타일치과의원,,,내원,,,,,,
821,서울훈치과의원,,,내원,,,,,,
822,서울바른닥터치과의원,,,내원,,,,,,
823,유디치과의원,,,내원,,,,,,
824,성북성심의원,내원,,,내원,내원,내원,,내원,
825,더소중한여성의원,,,,,,,,내원,
826,리츠서울내과의원,내원,,,내원,내원,내원,내원,내원,
827,연세건강드림내과의원,내원,,,내원,내원,내원,내원,내원,
828,서울진소아청소년과의원,,내원,,,,,,,
829,속편한내과의원,내원,,,내원,내원,내원,내원,내원,
830,돈암성모내과의원,내원,,,내원,내원,내원,내원,내원,
831,서울바른가정의학과의원,내원,,,내원,내원,내원,,,
832,성북탑내과의원,내원,,,내원,내원,내원,내원,내원,
833,애플산부인과의원,,,,,,,,내원,
834,미소플러스산부인과의원,,,,,,,,내원,
835,꿈의숲산부인과의원,,,,,,,,내원,
836,인제대학교상계백병원,내원,,,내원,내원,내원,내원,내원,
837,노원을지대학교병원,내원,,내원,내원,내원,내원,내원,내원,내원
838,한국원자력의학원원자력병원,내원,내원,내원,내원,내원,내원,내원,내원,내원
839,방병원,내원,,,내원,내원,내원,내원,내원,
840,강북연세병원,내원,,,내원,내원,내원,내원,내원,
841,메디아이여성병원,,내원,,,,,내원,내원,
842,박현숙소아과의원,,내원,,,,,,,
843,참사랑의원,,내원,,,,,,,
844,태능성심의원,내원,,,내원,내원,내원,내원,내원,
845,구소아청소년과의원,,내원,,,,,,,
846,김지호산부인과의원,,내원,,,,,,내원,
847,송영훈소아청소년과의원,,내원,,,,,,,
848,한상호내과의원,내원,,,내원,내원,내원,,,
849,위앤장이원표내과의원,내원,,,내원,내원,내원,,,
850,이형일소아과의원,,내원,,,,,,,
851,박상호의원,,내원,,,,,,,
852,홍성환산부인과의원,,,,,,,,내원,
853,연세김&이소아과의원,,내원,,,,,,,
854,성문의원,내원,,,내원,내원,내원,내원,내원,
855,제일산부인과의원,,,,,,,,내원,
856,서울산부인과의원,,,,,,,,내원,
857,유진상내과의원,내원,,,,,내원,,,
858,신웅식내과의원,내원,,,,,내원,,,
859,제이내과의원,내원,,,내원,내원,내원,내원,내원,
860,아름다운여성의원,,,,,,,,내원,
861,함영백소아과의원,,내원,,,,,,,
862,퀸스메디산부인과의원,,,,,,,내원,내원,
863,문미호소아과의원,,내원,,,,,,,
864,임지연소아청소년과의원,,내원,,,,,,,
865,파티마의원,내원,,,,,,,,
866,노원방사선과의원,내원,,,내원,내원,내원,내원,내원,
867,몸편한내과의원,내원,,,내원,내원,내원,내원,내원,
868,큐빅산부인과의원,,,,,,,,내원,
869,박규희산부인과의원,,,,,,,,내원,
870,정소아청소년과의원,,내원,,,,,,,
871,서울의원,내원,,,내원,내원,내원,내원,내원,
872,고은소아청소년과의원,,내원,,,,,,,
873,송내과의원,내원,,,내원,,내원,,,
874,상계연세소아과의원,,내원,,,,,,,
875,남미현산부인과의원,,,,,,,,내원,
876,오승희산부인과의원,,,,,,,,내원,
877,노원강북예치과병원,,,내원,,,,,,
878,다인치과병원,,,내원,,,,,,
879,샤인치과교정과치과병원,,,내원,,,,,,
880,중앙치과의원,,,내원,,,,,,
881,자모치과의원,,,내원,,,,,,
882,심재철치과의원,,,내원,,,,,,
883,배민득치과의원,,,내원,,,,,,
884,안수민치과의원,,,내원,,,,,,
885,수치과의원,,,내원,,,,,,
886,달라스치과의원,,,내원,,,,,,
887,박창후치과의원,,,내원,,,,,,
888,연세미페이스치과의원,,,내원,,,,,,
889,이광기치과의원,,,내원,,,,,,
890,서울모아치과의원,,,내원,,,,,,
891,오치과의원,,,내원,,,,,,
892,박경빈치과의원,,,내원,,,,,,
893,구명삼치과의원,,,내원,,,,,,
894,이경태치과의원,,,내원,,,,,,
895,서영택치과의원,,,내원,,,,,,
896,박희운치과의원,,,내원,,,,,,
897,안성민치과의원,,,내원,,,,,,
898,이철민치과의원,,,내원,,,,,,
899,브라운스톤치과의원,,,내원,,,,,,
900,이고른치과의원,,,내원,,,,,,
901,김영걸치과의원,,,내원,,,,,,
902,박치과의원,,,내원,,,,,,
903,한솔치과의원,,,내원,,,,,,
904,예감치과의원,,,내원,,,,,,
